Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2009-01-02,13.401931762695312,13.479278075134655,13.073797354803979,13.120674273563383,48164400
2009-01-05,13.247241020202637,13.441777625776455,13.050360099195544,13.35036944100196,48063900
2009-01-06,13.130049705505371,13.3128674206016,13.031609913200318,13.268336155428617,57438000
2009-01-07,13.017546653747559,13.174583603575558,12.905043651208771,13.005829099767379,50346000
2009-01-08,12.042518615722656,12.145645680214722,11.79173054690468,12.02611109238569,278516400
2009-01-09,12.089398384094238,12.283935028575462,12.01205205302545,12.089398384094238,86091900
2009-01-12,12.044861793518066,12.232368110674145,11.990954615841856,12.070645236504138,55306200
2009-01-13,12.215958595275879,12.35190068657753,12.08470513346616,12.091736736562897,74980200
2009-01-14,12.08470630645752,12.187833365890228,12.009704321000536,12.019078898612014,61431000
2009-01-15,12.035491943359375,12.150339289213491,11.796422669738345,12.084711851256309,84182100
2009-01-16,12.08470630645752,12.19955359961651,11.955795805740022,12.164395580720242,65023800
2009-01-20,11.85033130645752,12.103463824803606,11.822206216164659,12.049556619409417,67708200
2009-01-21,11.517507553100586,11.794077824241084,11.372190810840443,11.77064002936934,117235200
2009-01-22,11.454221725463867,11.625319176905252,11.1964013790322,11.470627907845213,93343200
2009-01-23,11.332340240478516,11.390936034738925,11.250306664970369,11.27140147277797,69273900
2009-01-26,11.39094352722168,11.482351738896966,11.257345672180618,11.400318109430554,56647200
2009-01-27,11.435470581054688,11.555005177493722,11.374531795777203,11.472972919465583,49435500
2009-01-28,11.421409606933594,11.634696713241063,11.36984539636661,11.604225977075805,73991100
2009-01-29,11.217496871948242,11.501098683662415,11.20109068759117,11.381564080085088,56619300
2009-01-30,11.044055938720703,11.32062616677592,10.99717968570887,11.250311451972763,61844100
2009-02-02,10.915145874023438,11.020617950762965,10.840144536550628,10.915145874023438,62583300
2009-02-03,11.205778121948242,11.25031005384719,10.915144048251625,11.022960422636249,67655400
2009-02-04,10.879986763000488,11.154212626204668,10.849517371660179,10.990146105427796,79518300
2009-02-05,11.38156509399414,11.480006232330643,11.05343131905993,11.055774964095326,99879300
2009-02-06,11.632351875305176,11.737823266000968,11.374532175192408,11.447191198039018,84891300
2009-02-09,11.55031681060791,11.615944220277877,11.430782225320085,11.615944220277877,48831900
2009-02-10,11.184684753417969,11.55031952872988,11.095619536966836,11.484692103615895,76822800
2009-02-11,11.304218292236328,11.372187340164189,11.191714631245791,11.245621811227249,53277900
2009-02-12,11.280779838562012,11.318280837613157,11.022960805370769,11.245622484308875,67178100
2009-02-13,10.905773162841797,11.276095976316222,10.894053594148103,11.191718702804817,77000700
2009-02-17,11.306562423706055,11.456566426287461,11.086244380200007,11.140151565699611,116757300
2009-02-18,11.719076156616211,11.719076156616211,11.372189847947933,11.470630992129491,142068000
2009-02-19,11.824543952941895,11.876106813311251,11.587817757226869,11.587817757226869,81933000
2009-02-20,11.723758697509766,11.871419700283452,11.608912741065057,11.716728434600805,88744200
2009-02-23,11.456568717956543,11.822204217957946,11.435473897945824,11.80110939794723,70857000
2009-02-24,11.721415519714355,11.803449110685944,11.412031652588894,11.433126464372897,78678900
2009-02-25,11.533912658691406,11.733136555520083,11.381564341755801,11.477661158134783,76429800
2009-02-26,11.308905601501465,11.63469705925383,11.283124836592817,11.60422632218238,69507300
2009-02-27,11.540946006774902,11.719076456008928,11.151872063312242,11.219843139677655,84485100
2009-03-02,11.259688377380371,11.599543126577133,11.240938542840894,11.440163162567481,76052400
2009-03-03,11.10499382019043,11.383908340914413,11.015929282069088,11.32999981616531,84125400
2009-03-04,11.365158081054688,11.531568266160958,11.051086869760798,11.24093551522772,95431200
2009-03-05,11.660475730895996,11.953453424613103,11.552661377311633,11.801105131171516,138795600
2009-03-06,11.463600158691406,11.754233638192465,11.27375080476853,11.754233638192465,101318400
2009-03-09,11.135464668273926,11.510475358512116,11.086244770835284,11.381564826037941,79526700
2009-03-10,11.40734577178955,11.465941584328327,11.079212037969517,11.158901323754726,97597500
2009-03-11,11.186491012573242,11.504691365757841,11.113423482652806,11.469335021678095,78197700
2009-03-12,11.5353364944458,11.577762772842597,11.153495942753416,11.28313366661456,75390000
2009-03-13,11.594260215759277,11.660256483940673,11.393911174374566,11.471693790984162,61714500
2009-03-16,11.502336502075195,11.679114217473291,11.46933768949398,11.629616672954935,49141500
2009-03-17,11.785179138183594,11.785179138183594,11.499976242316254,11.525903778304194,55867800
2009-03-18,11.888887405395508,12.044451265707314,11.537689612987181,11.537689612987181,60572700
2009-03-19,11.773393630981445,11.99966885352058,11.693254826842178,11.973741315682965,62254500
2009-03-20,11.688545227050781,11.877107979129043,11.54712248863849,11.81818161333939,78924900
2009-03-23,12.134018898010254,12.134018898010256,11.631970973466688,11.851174901879613,59039100
2009-03-24,12.039737701416016,12.1623041088048,11.924242562598367,12.020881434795168,61909800
2009-03-25,12.18116569519043,12.324944622377263,11.936032773358285,12.084526780789433,70334100
2009-03-26,12.435723304748535,12.492293471533204,12.244804386678313,12.270730581511941,75148500
2009-03-27,12.390936851501465,12.492290812949383,12.26601424008745,12.341439314805854,60853200
2009-03-30,12.200014114379883,12.29429678707959,12.082162796564914,12.25658290877584,50155200
2009-03-31,12.280157089233398,12.362653435380615,12.03502559020132,12.266014550189473,63535800
2009-04-01,12.449864387512207,12.504075659385443,12.072738977854433,12.11045151882021,67957200
2009-04-02,12.64314079284668,12.862346116809688,12.539431979789796,12.572430790233424,65542800
2009-04-03,12.680851936340332,12.798704625122525,12.480504253599982,12.657281938066573,49566900
2009-04-06,12.593642234802246,12.669068659172586,12.468719621822753,12.588928504749957,46532400
2009-04-07,12.348511695861816,12.497004319317156,12.256586534831214,12.482863128064393,42833100
2009-04-08,12.400362968444824,12.497000481508948,12.320222832422518,12.412147965223062,51762900
2009-04-09,11.940742492675781,12.10102008263785,11.702680949383277,11.794606090976325,126973500
2009-04-13,12.145807266235352,12.251874974335031,11.931317007729628,11.973743281745339,58039800
2009-04-14,12.049169540405273,12.091595813799119,11.914818101166695,12.068025811769973,53807100
2009-04-15,12.089240074157715,12.119881351099362,11.931318609376055,11.96431742635441,39026100
2009-04-16,11.969027519226074,12.136377744574242,11.848818639331673,12.091593938440509,63739500
2009-04-17,11.832321166992188,12.079808873614814,11.818178626983224,12.065667682312698,72072000
2009-04-20,11.613115310668945,11.88888943337582,11.594260389797036,11.806393085380675,60895200
2009-04-21,11.745113372802734,11.785183461065085,11.532979277463781,11.705043284540384,46714800
2009-04-22,11.540046691894531,11.839390786385342,11.507047886043155,11.688540643872386,61171500
2009-04-23,11.516477584838867,11.591902661927746,11.377412430367903,11.549475044535178,48756600
2009-04-24,11.28313159942627,11.681470811763292,11.247775924337446,11.50704930149752,80793000
2009-04-27,11.433981895446777,11.535334517199379,11.228919786735412,11.25720419226962,61824300
2009-04-28,11.424553871154785,11.636686565022098,11.320843714957661,11.379768713972595,81424800
2009-04-29,11.89124584197998,12.044452174795216,11.431624146120958,11.514119137564037,102965700
2009-04-30,11.879459381103516,11.985527066502637,11.76867931468633,11.983169527286961,69167100
2009-05-01,11.796964645385742,11.907746075568872,11.60368821333284,11.903030996496565,47331900
2009-05-04,11.983177185058594,12.10338613645059,11.829969407092667,11.834684488537162,63605700
2009-05-05,11.893600463867188,12.110448189153358,11.77339160400084,11.94309799168748,58946100
2009-05-06,11.669683456420898,12.042096445325916,11.56597465398342,11.943100024131907,78267900
2009-05-07,11.759248733520508,12.056235240705059,11.676752406596663,11.987881449529631,93789300
2009-05-08,11.8181791305542,11.879461674928486,11.726253965285864,11.879461674928486,55603800
2009-05-11,11.933672904968262,12.027954250197356,11.721540215379488,11.778109022516944,53983500
2009-05-12,11.997313499450684,12.098666118535192,11.940744689871433,11.992598420455641,51612300
2009-05-13,11.855839729309082,11.919822984000081,11.739721769909915,11.919822984000081,57554400
2009-05-14,11.635453224182129,11.936411533735253,11.552512021831877,11.872428281751358,78991500
2009-05-15,11.410324096679688,11.692324391128967,11.403216053406188,11.602273808566377,60168300
2009-05-18,11.82977294921875,11.843991752277834,11.538294266406005,11.564361620021094,56515200
2009-05-19,11.697066307067871,11.848731267056932,11.69469741074246,11.829771960576167,43863000
2009-05-20,11.597537994384766,11.9198231692575,11.576209790496408,11.79185665788665,60555900
2009-05-21,11.637824058532715,11.737352963939099,11.53355464831297,11.566731402108312,47151000
2009-05-22,11.670999526977539,11.794225518961053,11.637822776836021,11.699435772827778,34034100
2009-05-26,11.848730087280273,12.005132824347154,11.649670948848334,11.65441009700686,52041900
2009-05-27,11.687590599060059,12.043052588700743,11.671002897189048,11.905607756112705,52394400
2009-05-28,11.742090225219727,11.798964070020794,11.59279689110921,11.732610573096506,46216800
2009-05-29,11.787117004394531,11.841621960004804,11.628343998190868,11.825032905697508,38519700
2009-06-01,11.988541603088379,12.014608947213834,11.749197714637273,11.891382981507173,59977500
2009-06-02,11.832141876220703,12.050158978770872,11.817923074754487,11.938780175258238,52197900
2009-06-03,12.057268142700195,12.080966599336797,11.777639371793079,11.78948656614188,59210700
2009-06-04,12.054896354675293,12.085702849335846,11.907971925080908,12.045416703098555,45876000
2009-06-05,12.102293014526367,12.263436276383233,11.898496057796864,12.114142920410524,75981600
2009-06-08,12.040678977966309,12.09992307837772,11.94351897872667,12.083335381132686,56925600
2009-06-09,11.993285179138184,12.123620577179164,11.967216472354531,12.052527925529745,43213800
2009-06-10,11.862950325012207,12.050160959138823,11.78474961605531,12.040681304610244,59491500
2009-06-11,11.687590599060059,11.907976652962917,11.68048119654966,11.860581088220215,64824000
2009-06-12,11.810810089111328,11.815550592147554,11.661516786969367,11.69469352832729,46015200
2009-06-15,11.48378849029541,11.65914917491929,11.42691464479744,11.635452078289996,73821300
2009-06-16,11.434024810791016,11.521706525353308,11.386630608737581,11.495639171832043,62130300
2009-06-17,11.507489204406738,11.585691275042254,11.39848062727295,11.445876191410195,57816000
2009-06-18,11.535924911499023,11.585689364248717,11.469571403846341,11.528815510251976,41781300
2009-06-19,11.41506576538086,11.623603192824643,11.398476713437981,11.623603192824643,71303400
2009-06-22,11.514595985412598,11.588057533724225,11.379520082151695,11.398478032294651,60085200
2009-06-23,11.457721710205078,11.57146940684579,11.434023256420303,11.54540205686819,48711600
2009-06-24,11.495637893676758,11.557250891887588,11.400848144129505,11.493268997425286,50043900
2009-06-25,11.64730453491211,11.71839720463491,11.450615583734304,11.47905319401538,59588700
2009-06-26,11.52407169342041,11.625970822042921,11.476677506700684,11.621231674566799,61609800
2009-06-29,11.55488109588623,11.588057848532594,11.469570995915111,11.543033902202032,51972900
2009-06-30,11.479049682617188,11.630713275109894,11.445872932764539,11.578578576195657,50517300
2009-07-01,11.462459564208984,11.526442805841722,11.415065373950275,11.505114606637692,55294800
2009-07-02,11.3250150680542,11.469569250323678,11.31790566814201,11.436392502726592,59958600
2009-07-06,11.310795783996582,11.417434066155288,11.272879890074405,11.313165357869302,60765600
2009-07-07,11.336865425109863,11.386629876457466,11.310798073265003,11.35108422720335,45279300
2009-07-08,11.462459564208984,11.493267415052365,11.370039401627217,11.400846574480923,56639400
2009-07-09,11.393736839294434,11.57620690718105,11.346341972441438,11.564358359965215,45369600
2009-07-10,11.272879600524902,11.431652571743273,11.220744908726184,11.360559933470409,47913300
2009-07-13,11.334491729736328,11.360559073662818,11.237333108896706,11.279988146240424,48102900
2009-07-14,11.40558910369873,11.410328252933736,11.265774709407816,11.34160584309703,40399200
2009-07-15,11.50511646270752,11.509856967281635,11.365302087311406,11.457722264802912,56225100
2009-07-16,11.495637893676758,11.514595843586207,11.372411219265329,11.457721993857856,56589900
2009-07-17,11.490899085998535,11.543033788790652,11.379520279489961,11.519335333716324,43236900
2009-07-20,11.56910228729248,11.576211689755008,11.426918305981532,11.531186378145577,51321600
2009-07-21,11.578579902648926,11.599908106278896,11.481419894085239,11.590428452672365,51564300
2009-07-22,11.65203857421875,11.737350011665738,11.531181495490104,11.56435824094056,45115500
2009-07-23,11.55488109588623,11.727874260112241,11.526444847889055,11.654411353825322,79989000
2009-07-24,11.597537994384766,11.656782101199328,11.55488158660805,11.56673149275468,39274200
2009-07-27,11.604643821716309,11.6354503138587,11.500374442792005,11.6354503138587,42810600
2009-07-28,11.59280014038086,11.609387841271483,11.531185774258978,11.554882877239809,35418000
2009-07-29,11.699434280395508,11.746828469426585,11.564358400894166,11.592795999096266,49822500
2009-07-30,11.843986511230469,11.943515376642443,11.730238849051329,11.742087394364269,52130700
