Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2009-01-02,9.516950607299805,9.548256485691278,9.059886812958185,9.19763172250472,52208200
2009-01-05,9.335376739501953,9.573300566843612,9.272765583113054,9.435555067412139,57320400
2009-01-06,9.623388290405273,9.711044612761576,9.441814948967808,9.448076242802513,61631400
2009-01-07,9.041102409362793,9.429294323787435,8.97849125327909,9.260242948430582,131389200
2009-01-08,9.109978675842285,9.12250067263906,8.922143947009529,9.047366900527985,63101600
2009-01-09,8.859528541564941,9.141280817923107,8.778134102961358,9.13501952353517,45551100
2009-01-12,8.634123802185059,8.953442520639703,8.527684229366844,8.865786226227746,54082500
2009-01-13,8.558995246887207,8.878314157680837,8.421249729015639,8.508906076226639,65565100
2009-01-14,8.189583778381348,8.533947132083314,8.120711346484862,8.427507539173439,69549600
2009-01-15,8.32107162475586,8.421249968931004,7.957924828565945,8.145759522449357,73153900
2009-01-16,8.602824211120605,8.740569746431806,8.30855044550998,8.690480569429567,83985300
2009-01-20,8.051840782165527,8.602822197323395,8.020535501699813,8.490121874004931,71563900
2009-01-21,8.302284240722656,8.302284240722656,7.826436743416592,8.145755505854325,56622000
2009-01-22,8.026792526245117,8.183321245381626,7.857741820074718,8.0330538183169,72704000
2009-01-23,8.214630126953125,8.38368149234817,7.876527993272933,8.045579358667977,63162200
2009-01-26,8.377422332763672,8.502645266572014,8.15828175076654,8.189587633496137,49562500
2009-01-27,8.646650314331055,8.734306051458354,8.452554358916457,8.458815653599816,45615800
2009-01-28,8.771870613098145,8.934660643781061,8.634125156588771,8.847004335618779,57065400
2009-01-29,8.371156692504883,8.671692174789221,8.333590130412926,8.671692174789221,51354500
2009-01-30,8.076883316040039,8.4525525574367,8.076883316040039,8.421246687802013,47000100
2009-02-02,8.533951759338379,8.584040936442264,7.9829702140855385,8.026798094773916,69886500
2009-02-03,8.596562385559082,8.634129564553369,8.321071929004502,8.558995803674849,56695700
2009-02-04,8.78000545501709,9.210150003981825,8.672469317775906,8.716748690783025,77692400
2009-02-05,9.014054298400879,9.10893883918483,8.558607175463278,8.634514928742679,61024500
2009-02-06,9.317684173583984,9.412569306041162,8.98875061621136,9.134240308080125,62677300
2009-02-09,9.431547164916992,9.520106511306409,9.19749811009624,9.260754872268851,64735500
2009-02-10,8.906515121459961,9.5833594761154,8.881212545676421,9.349310499302407,94001200
2009-02-11,8.906515121459961,9.0583305761612,8.685117130908242,9.020377014116386,57378700
2009-02-12,8.855911254882812,8.855911254882812,8.533302914386566,8.735724153287135,76366300
2009-02-13,8.78000545501709,9.02038031454084,8.761028667051356,8.798982242982825,55953700
2009-02-17,8.35618782043457,8.685121469954304,8.35618782043457,8.577585921595745,60690300
2009-02-18,8.451067924499512,8.666140114447089,8.28027569341589,8.425765349403383,51305600
2009-02-19,8.020927429199219,8.463722976158088,8.01460163202208,8.432094593533622,56175100
2009-02-20,8.08418083190918,8.235996896036797,7.926039576024549,7.926039576024549,73617900
2009-02-23,7.641385555267334,8.166414484732314,7.6224087731782815,8.160088689615622,88416500
2009-02-24,8.052556991577148,8.103162776938271,7.647715534779006,7.698320716878774,74644300
2009-02-25,8.242321968078613,8.526976103884298,7.957667832272929,8.046227151456012,108225000
2009-02-26,8.039901733398438,8.60288483973437,8.00827336054612,8.425766193065808,69012700
2009-02-27,8.058879852294922,8.311906273814479,7.900738565068124,7.907064361339869,69764500
2009-03-02,7.786874294281006,8.235995403747006,7.786874294281006,7.91338715541349,64495900
2009-03-03,7.767899036407471,7.989297056365173,7.679340311033247,7.894411932128555,76602000
2009-03-04,8.071529388427734,8.254973210743774,7.818503031372552,8.033575223728112,84412100
2009-03-05,7.786874294281006,8.134784511580113,7.780548500409155,7.945015521511839,76644500
2009-03-06,7.850131511688232,8.172739804753473,7.635059316311405,7.862783101186158,79191400
2009-03-09,7.938694477081299,8.223348735743235,7.780553155240083,7.799529944947873,87044700
2009-03-10,8.805305480957031,8.824282263407511,8.065204329516947,8.09683270244177,92478000
2009-03-11,8.830611228942871,8.919170584274067,8.628190534770141,8.887542199994265,82085400
2009-03-12,9.184847831726074,9.23545300408314,8.780005849608306,9.007729125215103,84846000
2009-03-13,9.298707962036133,9.298707962036133,8.988751170729198,9.216474416804692,66631100
2009-03-16,9.014054298400879,9.39359366805908,8.944472342043394,9.35563948978878,72651200
2009-03-17,9.425220489501953,9.425220489501953,9.01405338348935,9.058332750926084,64928700
2009-03-18,9.640294075012207,9.747830213651394,9.311360465197978,9.425221797733832,91361600
2009-03-19,9.58336067199707,9.73517674890402,9.311358099196799,9.73517674890402,66560800
2009-03-20,9.267078399658203,9.741502220867895,9.077309353783194,9.608663526798738,84639100
2009-03-23,9.817414283752441,9.8300652767501,9.450525834639375,9.501131616413943,64167500
2009-03-24,9.48847484588623,9.74782639515203,9.48847484588623,9.652941887997562,59468600
2009-03-25,9.450526237487793,9.937601855517128,9.30503649387571,9.539085605291675,94510300
2009-03-26,10.00717830657959,10.051458267680362,9.602337084590856,9.633964852612971,77554300
2009-03-27,9.754156112670898,9.905971626478243,9.652945770132668,9.798435486716066,45694300
2009-03-30,9.311358451843262,9.551733262516757,9.159542369186624,9.54540746672667,55433000
2009-03-31,9.507453918457031,9.722526163329167,9.425220377578794,9.431546173783534,62044500
2009-04-01,9.507453918457031,9.690897785566595,9.248102306673971,9.342987439961687,75052800
2009-04-02,9.93127155303955,10.121041196118995,9.652943185581147,9.728850922160712,77688000
2009-04-03,10.089415550231934,10.095741347472863,9.709876764694595,9.886994864612019,51137100
2009-04-06,10.032482147216797,10.03880794292278,9.773130555882314,9.899643453696564,47650800
2009-04-07,9.773131370544434,9.981877820153763,9.65294425841769,9.868016504260304,52741800
2009-04-08,9.659273147583008,9.950252628353123,9.58336477499974,9.70987832713097,68332300
2009-04-09,10.108389854431152,10.165320809085571,9.868015650963065,9.880666639074558,58560100
2009-04-13,10.108389854431152,10.177972400458145,9.842713071478999,10.000854344069682,45423200
2009-04-14,10.127366065979004,10.367740241546207,9.994527388291335,10.108388681122902,92083600
2009-04-15,9.88066577911377,9.91861994666708,9.558057466324236,9.716198725151141,152727500
2009-04-16,10.05146312713623,10.076765715743253,9.741505662623569,10.019834740562127,68775100
2009-04-17,9.868014335632324,10.051458163255415,9.773129222768725,10.04513236841231,67299700
2009-04-20,9.48847484588623,9.72252381969344,9.48847484588623,9.716198025013545,66489000
2009-04-21,9.71619987487793,9.817410799242793,9.463174072118518,9.475825060625938,85204200
2009-04-22,9.912297248840332,10.190626289171714,9.539083664868514,9.608665623320752,95293600
2009-04-23,9.823735237121582,9.988202297909966,9.551732670868079,9.918620358312289,74517400
2009-04-24,9.88066577911377,9.956573510959362,9.678245160858859,9.874339983978047,67621900
2009-04-27,9.665594100952148,9.886992116762647,9.621314739094473,9.684571487400632,64601800
2009-04-28,9.520105361938477,9.74782859239657,9.513779565832694,9.564384728156714,55510200
2009-04-29,9.70987606048584,9.836388979822937,9.53275737015272,9.61499091853713,60855600
2009-04-30,9.981879234313965,10.22225409588315,9.804761137517119,9.874343096157718,77775200
2009-05-01,10.00085163116455,10.026154203784854,9.792104652970908,9.969223264573943,50861600
2009-05-04,10.538534164428711,10.589139322703002,10.20960003238475,10.30448575985592,88096300
2009-05-05,10.308883666992188,10.54491681330174,10.162160984642938,10.54491681330174,67894300
2009-05-06,10.283365249633789,10.487501327197744,10.18767600699556,10.481121922680495,66328400
