Price,Close,High,Low,Open,Volume
Ticker,TRV,TRV,TRV,TRV,TRV
Date,,,,,
2009-01-02,30.379425048828125,30.856623358726363,29.660266310277095,30.419750077669853,3279700
2009-01-05,29.929101943969727,30.251714915594803,29.10240572344923,30.083687165962992,5171400
2009-01-06,29.015033721923828,29.787962479600807,28.71258579091135,29.008313739325885,5138700
2009-01-07,27.865711212158203,28.981414959907113,27.697683523859276,28.544544508669336,5189100
2009-01-08,28.383255004882812,28.65210050415894,27.53639604079419,28.027036897657535,4012700
2009-01-09,28.215225219726562,28.712588589154656,27.939659756150338,28.430300578425058,3578800
2009-01-12,27.57671546936035,28.65881466648644,27.28770751370928,28.12112634105427,3964400
2009-01-13,28.087520599365234,28.295873378068325,27.06591152463035,27.25410179285253,4377700
2009-01-14,26.88443946838379,27.906048475850366,26.676084139499835,27.455732781526965,5199400
2009-01-15,26.871002197265625,27.35492302280512,25.735135330541475,26.93149230045806,6465400
2009-01-16,27.59015655517578,28.053914794778006,26.608875092089974,27.442293875851917,5471800
2009-01-20,25.782175064086914,28.699136532590902,25.782175064086914,26.803783960750486,9106100
2009-01-21,27.3011531829834,27.522951084933048,25.8964408290037,26.958377637307226,7560700
2009-01-22,25.916610717773438,27.220505619505925,25.815793004733408,26.83067986391215,7341000
2009-01-23,25.4864501953125,25.80234321434213,24.693361502342746,25.499892724196762,6146000
2009-01-26,25.2579288482666,26.44756288482746,24.982360917971036,25.88298962636994,6193300
2009-01-27,26.81049346923828,27.146548794877063,25.56708978993425,25.889702594879644,11452400
2009-01-28,27.717863082885742,28.114408737171,26.622321264453515,27.993428533226318,10287400
2009-01-29,26.5013370513916,27.3213132954374,26.3669143380218,26.95837273850893,5802400
2009-01-30,25.970375061035156,26.9852643581446,25.667924523356827,26.790351504540716,5699700
2009-02-02,26.071184158325195,26.306421963392925,25.10334275713275,25.39907321367479,4101900
2009-02-03,26.340030670166016,26.58871360036582,25.97037011185027,26.306425631028247,4209500
2009-02-04,25.96365737915039,26.521508363520812,25.795629572644707,26.487903314999848,4688200
2009-02-05,25.728418350219727,26.198896747521022,25.620880650599513,25.7351408986403,6212000
2009-02-06,26.69625473022461,26.82395492108896,25.86955835337542,25.94348842351764,6492500
2009-02-09,27.294429779052734,27.42885250000232,26.60887620971997,26.78362395222433,3824200
2009-02-10,26.104795455932617,27.52967028256055,25.9367676794562,27.03230949997457,8352300
2009-02-11,27.529661178588867,27.583431279951913,26.098066842441767,26.41395721430122,5936900
2009-02-12,28.053918838500977,28.127848906869247,26.736579115323483,26.891164362839632,6369100
2009-02-13,27.133121490478516,28.060635427284375,27.018863846356833,27.818675046908925,5385500
2009-02-17,26.326587677001953,26.897883587859827,25.77545684039089,26.696250792692382,7945000
2009-02-18,26.165285110473633,27.01214396131344,25.869557151937585,26.884443776379765,6125900
2009-02-19,25.876272201538086,26.88443865094866,25.829224639010913,26.588710748792174,6544600
2009-02-20,25.768747329711914,26.219060669779964,24.7068102456511,24.982375775936312,8947600
2009-02-23,25.197439193725586,26.017412762091475,25.183996667831106,25.869550105051534,7462900
2009-02-24,26.373638153076172,26.43412824880869,24.881550834274115,25.65447698652283,9213300
2009-02-25,25.473007202148438,26.494613636903697,24.901711330032757,26.494613636903697,8022000
2009-02-26,24.673198699951172,26.010700962292972,24.35058566871054,25.97037337192522,7965500
2009-02-27,24.296815872192383,24.847946736907154,23.523887126753255,24.001085364559913,8397800
2009-03-02,24.001081466674805,24.93531527918942,23.68519106286974,23.718796097670307,8812700
2009-03-03,23.35584831237793,24.63957972857425,23.14749305910559,24.471552042873693,7875900
2009-03-04,23.95403480529785,24.411070474679057,22.979473376061453,23.03324348488273,7082400
