Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2009-01-02,65.006591796875,65.6509637107254,61.582432076283865,62.953590249737765,14088500
2009-01-05,66.52009582519531,68.14600805907115,64.03252316383112,64.29476615050973,15996700
2009-01-06,66.4676513671875,69.08259853971956,65.7258766682538,67.47167478559996,21551800
2009-01-07,63.31324005126953,65.8232904366354,62.67636244848561,65.11898135758396,12465500
2009-01-08,63.99506759643555,64.82675092159886,61.949560725172326,62.57894393696484,13448100
2009-01-09,62.87866973876953,65.08901730326363,60.24873896903908,64.36971955899348,12192900
2009-01-12,58.19572067260742,62.75877176222239,57.266628732144184,62.45906302503366,15776600
2009-01-13,58.38303756713867,59.10233510217793,55.22861584636987,55.565790317352075,25861100
2009-01-14,56.7121696472168,57.60379582612147,55.033803053988585,56.854526863009475,18336700
2009-01-15,55.318519592285156,57.0942830769423,51.69954973862892,56.217639909848195,25795400
2009-01-16,54.73411178588867,57.31908797668047,52.41137292869052,56.92947054751051,26049300
2009-01-20,44.35674285888672,52.64366229489324,44.30429423686808,52.149141816028035,33123100
2009-01-21,52.373897552490234,52.52374904675907,47.39125819573228,47.49615538501408,38168900
2009-01-22,53.220577239990234,55.21363556451341,49.09959765600545,50.410818432727886,24608200
2009-01-23,56.12774658203125,56.457421072736075,50.29094006907589,50.85289184959377,21924100
2009-01-26,55.59577178955078,59.00494890156251,54.524316615758835,56.98941294473388,18729300
2009-01-27,58.63780975341797,58.930024286895055,56.022856104550165,56.577319433711644,20655300
2009-01-28,65.71089172363281,66.75986951019127,62.466561164337946,63.14839300989606,34234400
2009-01-29,61.97954177856445,64.87920957968788,61.529981455243814,63.785277363568774,21624300
2009-01-30,60.488521575927734,63.52305923604526,59.45452613857067,62.631426814897516,20344900
2009-02-02,62.61641311645508,62.93859903062777,58.87006793606057,59.02741374766085,18485500
2009-02-03,62.046974182128906,63.313240827958396,59.791678240091805,63.16338929010142,19442500
2009-02-04,65.91322326660156,67.37429616003276,62.526522725024265,62.71384005579602,29780400
2009-02-05,69.56963348388672,70.95578014953504,64.63195295161414,65.01407606957262,33847500
2009-02-06,72.3569107055664,72.36440499655097,68.60307122796978,70.63358963313722,26559800
2009-02-09,73.3459243774414,73.92286457041682,70.90330642213327,72.69405844571355,18736400
2009-02-10,67.73392486572266,73.34594858237885,67.20943308843287,72.52175375117415,29857200
2009-02-11,70.96328735351562,71.13562178988062,67.74892170407784,68.745451141626,19554400
2009-02-12,71.61515045166016,72.07969369026733,68.53565362776379,69.41979149938194,22915400
2009-02-13,72.2669906616211,73.41337700011374,70.805918440702,71.18055292980625,22975200
2009-02-17,64.21984100341797,69.29239499494712,63.53051494153253,69.12755491135094,31078100
2009-02-18,63.31324005126953,65.70341035111439,60.74324676490833,65.70341035111439,32610600
2009-02-19,64.44461822509766,66.58752768771717,64.08496664602484,64.74432692158034,24476100
2009-02-20,63.72667694091797,65.65528115707546,59.718804656308535,61.737808333378055,36146100
2009-02-23,60.32147216796875,66.1223358294789,60.110532507211964,65.1731073560734,22298600
